full_name,phone_number,timestamp,geolocation,place_name,latitude,longitude,city,hour,drone_id,drone_model,drone_speed_kmh,drone_altitude_m,drone_frequency_mhz,drone_range_m,drone_heading_deg,drone_flight_duration_sec,drone_distance_border_m,operator_id,last_signal_time,signal_loss_duration_sec,phone_blackout_flag
Tessa Whitley Hastings,+52 9227652118,2025-08-23 14:16:21,"32.500318, -116.997835",Truck stop Blvd. Insurgentes km 3,32.500318,-116.997835,Tijuana,14,,,,,,,,,600.0,,,,
Tessa Whitley Hastings,+52 9227652118,2025-09-19 11:29:34,"31.668990, -106.355148",Puente Zaragoza approach Ote.,31.66899,-106.355148,Ciudad Juarez,11,,,,,,,,,250.0,,,,
Theodore Godfrey Boswell,+52 7534402430,2024-04-27 11:28:11,"25.879801, -97.502036",Gateway International Bridge,25.879801,-97.502036,Matamoros,11,,,,,,,,,160.0,,,,
Theodore Godfrey Boswell,+52 7534402430,2024-05-08 22:53:21,"32.563292, -116.919848",Almacen Industrial Otay Norte,32.563292,-116.919848,Tijuana,22,,,,,,,,,1200.0,,,,
Theodore Godfrey Boswell,+52 7534402430,2024-07-25 04:47:32,"26.102083, -98.231194",Garita Hidalgo bridge vicinity,26.102083,-98.231194,Reynosa,4,,,,,,,,,220.0,,,,
Theodore Godfrey Boswell,+52 7534402430,2024-10-28 01:15:25,"31.670373, -106.357666",Puente Zaragoza approach Ote.,31.670373,-106.357666,Ciudad Juarez,1,,,,,,,,,250.0,,,,
Theodore Godfrey Boswell,+52 7534402430,2025-01-20 18:34:56,"32.500901, -116.993787",Truck stop Blvd. Insurgentes km 3,32.500901,-116.993787,Tijuana,18,,,,,,,,,600.0,,,,
Theodore Pemberton Hawkes,+52 9111675070,2024-01-01 17:57:15,"32.543321, -117.038990",Cruce El Chaparral approach Ote.,32.543321,-117.03899,Tijuana,17,,,,,,,,,,,2024-01-01 17:57:15,188.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-02 23:20:53,"31.316588, -109.563173",Bodega Maquiladora AP Norte,31.316588,-109.563173,Agua Prieta,23,,,,,,,,,,,2024-01-02 23:20:53,260.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-04 23:26:53,"32.573800, -116.912737",Zona Industrial Mesa Otay,32.5738,-116.912737,Tijuana,23,,,,,,,,,,,2024-01-04 23:26:53,74.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-08 22:08:10,"32.528985, -117.007015",Bodega Logistica Zona Rio,32.528985,-117.007015,Tijuana,22,,,,,,,,,,,2024-01-08 22:08:10,231.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-10 01:43:32,"32.522595, -117.006411",Bodega Logistica Zona Rio,32.522595,-117.006411,Tijuana,1,,,,,,,,,,,2024-01-10 01:43:32,282.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-11 00:51:04,"29.058432, -110.943223",PEMEX Blvd. Solidaridad,29.058432,-110.943223,Hermosillo,0,,,,,,,,,,,2024-01-11 00:51:04,118.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-12 22:42:37,"31.321618, -109.559003",Bodega Maquiladora AP Norte,31.321618,-109.559003,Agua Prieta,22,,,,,,,,,,,2024-01-12 22:42:37,2.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-15 01:50:11,"32.537339, -117.033934",Cruce El Chaparral approach Ote.,32.537339,-117.033934,Tijuana,1,DRN-FB5DBAE9,DJI Agras T40,14.1,35.2,2400.0,1669.0,216.0,1028.0,481.0,OP-THEO-966,2024-01-14 19:33:26,22605.0,1.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-15 02:25:23,"32.539908, -117.031904",Cruce El Chaparral approach Ote.,32.539908,-117.031904,Tijuana,2,,,,,,,,,,,2024-01-15 02:25:23,228.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-25 01:32:41,"26.103084, -98.227322",Garita Hidalgo bridge vicinity,26.103084,-98.227322,Reynosa,1,,,,,,,,,,,2024-01-25 01:32:41,37.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-30 03:51:51,"32.517658, -117.014328",PEMEX Gasolinera Blvd. Las Palmas,32.517658,-117.014328,Tijuana,3,,,,,,,,,,,2024-01-30 03:51:51,59.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-01-30 22:55:54,"26.061838, -98.317661",Parque Industrial Reynosa Norte,26.061838,-98.317661,Reynosa,22,,,,,,,,,,,2024-01-30 22:55:54,73.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-05 03:55:53,"26.098343, -98.231074",Garita Hidalgo bridge vicinity,26.098343,-98.231074,Reynosa,3,,,,,,,,,,,2024-02-05 03:55:53,85.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-12 11:16:46,"31.318878, -109.560452",Bodega Maquiladora AP Norte,31.318878,-109.560452,Agua Prieta,11,,,,,,,,,,,2024-02-12 11:16:46,32.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-13 23:14:44,"29.096109, -110.971448",Bodega Industrial Hermosillo Norte,29.096109,-110.971448,Hermosillo,23,,,,,,,,,,,2024-02-13 23:14:44,242.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-22 23:54:55,"31.316939, -109.562816",Bodega Maquiladora AP Norte,31.316939,-109.562816,Agua Prieta,23,,,,,,,,,,,2024-02-22 23:54:55,71.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-23 23:38:31,"29.102906, -110.971665",Bodega Industrial Hermosillo Norte,29.102906,-110.971665,Hermosillo,23,,,,,,,,,,,2024-02-23 23:38:31,67.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-26 22:36:12,"32.502858, -116.995100",Truck stop Blvd. Insurgentes km 3,32.502858,-116.9951,Tijuana,22,,,,,,,,,,,2024-02-26 22:36:12,243.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-27 00:49:56,"29.098313, -110.967972",Bodega Industrial Hermosillo Norte,29.098313,-110.967972,Hermosillo,0,,,,,,,,,,,2024-02-27 00:49:56,24.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-27 03:54:35,"24.783983, -107.412634",Bodega Industrial Culiacan Sur,24.783983,-107.412634,Culiacan,3,,,,,,,,,,,2024-02-27 03:54:35,23.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-27 23:09:09,"29.057439, -110.938953",PEMEX Blvd. Solidaridad,29.057439,-110.938953,Hermosillo,23,,,,,,,,,,,2024-02-27 23:09:09,242.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-28 04:07:48,"32.573732, -116.910260",Zona Industrial Mesa Otay,32.573732,-116.91026,Tijuana,4,,,,,,,,,,,2024-02-28 04:07:48,112.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-02-28 04:42:34,"32.541791, -117.032826",Cruce El Chaparral approach Ote.,32.541791,-117.032826,Tijuana,4,,,,,,,,,,,2024-02-28 04:42:34,58.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-10 14:40:44,"32.559815, -116.919779",Almacen Industrial Otay Norte,32.559815,-116.919779,Tijuana,14,,,,,,,,,,,2024-03-10 14:40:44,214.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-13 02:10:27,"32.536485, -117.038032",Cruce El Chaparral approach Ote.,32.536485,-117.038032,Tijuana,2,,,,,,,,,,,2024-03-13 02:10:27,181.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-13 23:23:48,"26.097118, -98.232772",Garita Hidalgo bridge vicinity,26.097118,-98.232772,Reynosa,23,,,,,,,,,,,2024-03-13 23:23:48,219.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-18 23:59:35,"32.568962, -116.910474",Zona Industrial Mesa Otay,32.568962,-116.910474,Tijuana,23,,,,,,,,,,,2024-03-18 23:59:35,254.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-21 04:18:01,"29.058386, -110.936631",PEMEX Blvd. Solidaridad,29.058386,-110.936631,Hermosillo,4,,,,,,,,,,,2024-03-21 04:18:01,224.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-22 02:51:58,"32.565986, -116.928951",CALIMAX Supermercado Otay,32.565986,-116.928951,Tijuana,2,,,,,,,,,,,2024-03-22 02:51:58,71.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-23 01:57:26,"32.506647, -116.994966",Truck stop Blvd. Insurgentes km 3,32.506647,-116.994966,Tijuana,1,,,,,,,,,,,2024-03-23 01:57:26,219.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-03-31 04:03:23,"26.063767, -98.321944",Parque Industrial Reynosa Norte,26.063767,-98.321944,Reynosa,4,,,,,,,,,,,2024-03-31 04:03:23,273.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-02 22:08:47,"32.566377, -116.911896",Zona Industrial Mesa Otay,32.566377,-116.911896,Tijuana,22,,,,,,,,,,,2024-04-02 22:08:47,143.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-07 23:06:36,"32.503652, -116.998807",Truck stop Blvd. Insurgentes km 3,32.503652,-116.998807,Tijuana,23,,,,,,,,,,,2024-04-07 23:06:36,179.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-11 01:41:10,"26.102798, -98.233895",Garita Hidalgo bridge vicinity,26.102798,-98.233895,Reynosa,1,,,,,,,,,,,2024-04-11 01:41:10,237.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-11 04:15:59,"29.060844, -110.938228",PEMEX Blvd. Solidaridad,29.060844,-110.938228,Hermosillo,4,,,,,,,,,,,2024-04-11 04:15:59,5.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-13 14:33:28,"29.057799, -110.940738",PEMEX Blvd. Solidaridad,29.057799,-110.940738,Hermosillo,14,,,,,,,,,,,2024-04-13 14:33:28,205.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-18 01:31:45,"32.537220, -117.034235",Cruce El Chaparral approach Ote.,32.53722,-117.034235,Tijuana,1,,,,,,,,,,,2024-04-18 01:31:45,150.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-19 11:04:11,"32.505347, -116.994731",Truck stop Blvd. Insurgentes km 3,32.505347,-116.994731,Tijuana,11,,,,,,,,,,,2024-04-19 11:04:11,169.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-20 22:45:23,"32.567135, -116.913536",Zona Industrial Mesa Otay,32.567135,-116.913536,Tijuana,22,,,,,,,,,,,2024-04-20 22:45:23,246.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-21 11:25:18,"31.328814, -109.543349",Douglas-Agua Prieta Port of Entry,31.328814,-109.543349,Agua Prieta,11,,,,,,,,,,,2024-04-21 11:25:18,73.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-04-29 14:16:28,"32.542716, -117.031473",Cruce El Chaparral approach Ote.,32.542716,-117.031473,Tijuana,14,,,,,,,,,,,2024-04-29 14:16:28,190.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-02 16:05:58,"29.061720, -110.941498",PEMEX Blvd. Solidaridad,29.06172,-110.941498,Hermosillo,16,,,,,,,,,,,2024-05-02 16:05:58,63.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-06 01:16:07,"32.540431, -117.034929",Cruce El Chaparral approach Ote.,32.540431,-117.034929,Tijuana,1,,,,,,,,,,,2024-05-06 01:16:07,167.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-07 00:52:21,"26.103760, -98.232281",Garita Hidalgo bridge vicinity,26.10376,-98.232281,Reynosa,0,,,,,,,,,,,2024-05-07 00:52:21,145.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-07 04:09:23,"32.566329, -116.911399",Zona Industrial Mesa Otay,32.566329,-116.911399,Tijuana,4,,,,,,,,,,,2024-05-07 04:09:23,211.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-10 23:06:14,"29.060958, -110.938331",PEMEX Blvd. Solidaridad,29.060958,-110.938331,Hermosillo,23,,,,,,,,,,,2024-05-10 23:06:14,255.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-10 23:15:18,"26.100434, -98.226703",Garita Hidalgo bridge vicinity,26.100434,-98.226703,Reynosa,23,,,,,,,,,,,2024-05-10 23:15:18,124.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-25 17:32:36,"31.319840, -109.561681",Bodega Maquiladora AP Norte,31.31984,-109.561681,Agua Prieta,17,,,,,,,,,,,2024-05-25 17:32:36,127.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-05-30 17:44:14,"32.511707, -117.028143",Bodega Refrigerada Av. Internacional,32.511707,-117.028143,Tijuana,17,,,,,,,,,,,2024-05-30 17:44:14,142.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-02 22:05:43,"31.316957, -109.561883",Bodega Maquiladora AP Norte,31.316957,-109.561883,Agua Prieta,22,,,,,,,,,,,2024-06-02 22:05:43,193.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-03 04:07:32,"31.323662, -109.558436",Bodega Maquiladora AP Norte,31.323662,-109.558436,Agua Prieta,4,,,,,,,,,,,2024-06-03 04:07:32,79.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-06 02:46:04,"29.060169, -110.938472",PEMEX Blvd. Solidaridad,29.060169,-110.938472,Hermosillo,2,,,,,,,,,,,2024-06-06 02:46:04,234.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-10 14:32:52,"29.058093, -110.937188",PEMEX Blvd. Solidaridad,29.058093,-110.937188,Hermosillo,14,,,,,,,,,,,2024-06-10 14:32:52,237.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-13 03:28:36,"29.057849, -110.941397",PEMEX Blvd. Solidaridad,29.057849,-110.941397,Hermosillo,3,,,,,,,,,,,2024-06-13 03:28:36,293.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-15 02:05:11,"32.569462, -116.908950",Zona Industrial Mesa Otay,32.569462,-116.90895,Tijuana,2,,,,,,,,,,,2024-06-15 02:05:11,195.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-16 12:26:54,"26.102583, -98.227912",Garita Hidalgo bridge vicinity,26.102583,-98.227912,Reynosa,12,,,,,,,,,,,2024-06-16 12:26:54,244.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-16 23:19:40,"26.098504, -98.227080",Garita Hidalgo bridge vicinity,26.098504,-98.22708,Reynosa,23,DRN-BF28AA45,DJI Matrice 350 RTK,14.0,22.4,868.0,6552.0,233.0,697.0,419.0,OP-THEO-475,2024-06-16 23:19:40,114.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-21 02:43:54,"29.096857, -110.972760",Bodega Industrial Hermosillo Norte,29.096857,-110.97276,Hermosillo,2,,,,,,,,,,,2024-06-21 02:43:54,26.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-06-21 04:33:39,"32.570038, -116.913455",Zona Industrial Mesa Otay,32.570038,-116.913455,Tijuana,4,,,,,,,,,,,2024-06-21 04:33:39,24.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-01 01:39:21,"31.323450, -109.557409",Bodega Maquiladora AP Norte,31.32345,-109.557409,Agua Prieta,1,,,,,,,,,,,2024-07-01 01:39:21,274.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-02 02:08:19,"32.503741, -116.991862",Truck stop Blvd. Insurgentes km 3,32.503741,-116.991862,Tijuana,2,,,,,,,,,,,2024-07-02 02:08:19,292.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-06 01:56:06,"32.504817, -116.994525",Truck stop Blvd. Insurgentes km 3,32.504817,-116.994525,Tijuana,1,DRN-AD8EAB55,DJI Air 3,15.3,49.3,868.0,2414.0,301.0,674.0,726.0,OP-THEO-908,2024-07-05 19:48:12,22074.0,1.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-07 23:41:18,"29.057507, -110.941726",PEMEX Blvd. Solidaridad,29.057507,-110.941726,Hermosillo,23,,,,,,,,,,,2024-07-07 23:41:18,9.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-08 04:29:20,"32.570518, -116.907527",Zona Industrial Mesa Otay,32.570518,-116.907527,Tijuana,4,,,,,,,,,,,2024-07-08 04:29:20,296.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-08 23:33:38,"24.758064, -107.431360",Almacen refrigerado Hwy 15,24.758064,-107.43136,Culiacan,23,,,,,,,,,,,2024-07-08 23:33:38,91.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-15 01:34:02,"32.506468, -116.991227",Truck stop Blvd. Insurgentes km 3,32.506468,-116.991227,Tijuana,1,DRN-D9FB3133,DJI Mavic 3 Pro,11.0,27.4,915.0,6360.0,158.0,1118.0,604.0,OP-THEO-155,2024-07-15 01:34:02,51.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-16 02:11:57,"29.058310, -110.939142",PEMEX Blvd. Solidaridad,29.05831,-110.939142,Hermosillo,2,,,,,,,,,,,2024-07-16 02:11:57,83.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-18 22:27:57,"32.541276, -117.036977",Cruce El Chaparral approach Ote.,32.541276,-117.036977,Tijuana,22,,,,,,,,,,,2024-07-18 22:27:57,46.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-21 00:08:09,"26.102508, -98.226716",Garita Hidalgo bridge vicinity,26.102508,-98.226716,Reynosa,0,,,,,,,,,,,2024-07-21 00:08:09,37.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-23 03:27:53,"32.499942, -116.991769",Truck stop Blvd. Insurgentes km 3,32.499942,-116.991769,Tijuana,3,,,,,,,,,,,2024-07-23 03:27:53,227.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-23 03:54:56,"32.506590, -116.993132",Truck stop Blvd. Insurgentes km 3,32.50659,-116.993132,Tijuana,3,,,,,,,,,,,2024-07-23 03:54:56,25.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-25 03:39:48,"32.561708, -116.915208",Almacen Industrial Otay Norte,32.561708,-116.915208,Tijuana,3,,,,,,,,,,,2024-07-25 03:39:48,232.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-27 02:08:56,"31.321323, -109.556133",Bodega Maquiladora AP Norte,31.321323,-109.556133,Agua Prieta,2,,,,,,,,,,,2024-07-27 02:08:56,59.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-30 03:45:46,"24.807166, -107.382568",PEMEX Blvd. Universitarios,24.807166,-107.382568,Culiacan,3,,,,,,,,,,,2024-07-30 03:45:46,89.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-07-31 04:50:29,"29.061212, -110.937341",PEMEX Blvd. Solidaridad,29.061212,-110.937341,Hermosillo,4,,,,,,,,,,,2024-07-31 04:50:29,127.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-04 23:27:18,"24.783021, -107.408352",Bodega Industrial Culiacan Sur,24.783021,-107.408352,Culiacan,23,,,,,,,,,,,2024-08-04 23:27:18,286.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-07 04:54:21,"31.323757, -109.543906",Douglas-Agua Prieta Port of Entry,31.323757,-109.543906,Agua Prieta,4,,,,,,,,,,,2024-08-07 04:54:21,124.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-10 01:36:40,"24.760362, -107.431693",Almacen refrigerado Hwy 15,24.760362,-107.431693,Culiacan,1,,,,,,,,,,,2024-08-10 01:36:40,259.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-11 02:53:51,"29.058259, -110.940188",PEMEX Blvd. Solidaridad,29.058259,-110.940188,Hermosillo,2,,,,,,,,,,,2024-08-11 02:53:51,34.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-13 00:52:58,"32.573561, -116.908141",Zona Industrial Mesa Otay,32.573561,-116.908141,Tijuana,0,,,,,,,,,,,2024-08-13 00:52:58,28.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-14 23:47:41,"29.060323, -110.939401",PEMEX Blvd. Solidaridad,29.060323,-110.939401,Hermosillo,23,,,,,,,,,,,2024-08-14 23:47:41,33.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-15 03:17:15,"26.101887, -98.229359",Garita Hidalgo bridge vicinity,26.101887,-98.229359,Reynosa,3,,,,,,,,,,,2024-08-15 03:17:15,179.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-15 23:37:06,"32.571639, -116.908149",Zona Industrial Mesa Otay,32.571639,-116.908149,Tijuana,23,,,,,,,,,,,2024-08-15 23:37:06,288.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-18 01:24:29,"29.100695, -110.969390",Bodega Industrial Hermosillo Norte,29.100695,-110.96939,Hermosillo,1,,,,,,,,,,,2024-08-18 01:24:29,189.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-19 02:02:01,"29.103380, -110.973926",Bodega Industrial Hermosillo Norte,29.10338,-110.973926,Hermosillo,2,,,,,,,,,,,2024-08-19 02:02:01,242.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-21 01:39:20,"32.502334, -116.995710",Truck stop Blvd. Insurgentes km 3,32.502334,-116.99571,Tijuana,1,,,,,,,,,,,2024-08-21 01:39:20,205.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-25 04:56:46,"26.098769, -98.232261",Garita Hidalgo bridge vicinity,26.098769,-98.232261,Reynosa,4,DRN-741EEB0A,Autel EVO II Pro,12.3,51.2,433.0,4472.0,127.0,1018.0,265.0,OP-THEO-971,2024-08-25 04:56:46,61.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-08-25 12:15:23,"32.538169, -117.038154",Cruce El Chaparral approach Ote.,32.538169,-117.038154,Tijuana,12,,,,,,,,,,,2024-08-25 12:15:23,142.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-03 03:09:35,"26.096332, -98.231132",Garita Hidalgo bridge vicinity,26.096332,-98.231132,Reynosa,3,,,,,,,,,,,2024-09-03 03:09:35,145.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-14 22:03:57,"32.572286, -116.909790",Zona Industrial Mesa Otay,32.572286,-116.90979,Tijuana,22,,,,,,,,,,,2024-09-14 22:03:57,43.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-19 02:34:39,"31.322487, -109.560995",Bodega Maquiladora AP Norte,31.322487,-109.560995,Agua Prieta,2,,,,,,,,,,,2024-09-19 02:34:39,99.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-21 23:10:23,"26.099367, -98.229075",Garita Hidalgo bridge vicinity,26.099367,-98.229075,Reynosa,23,,,,,,,,,,,2024-09-21 23:10:23,200.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-23 22:08:11,"32.520878, -117.018380",PEMEX Gasolinera Blvd. Las Palmas,32.520878,-117.01838,Tijuana,22,,,,,,,,,,,2024-09-23 22:08:11,188.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-25 16:30:37,"32.504157, -116.995554",Truck stop Blvd. Insurgentes km 3,32.504157,-116.995554,Tijuana,16,,,,,,,,,,,2024-09-25 16:30:37,282.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-27 11:55:24,"31.323687, -109.561657",Bodega Maquiladora AP Norte,31.323687,-109.561657,Agua Prieta,11,,,,,,,,,,,2024-09-27 11:55:24,229.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-09-30 00:13:50,"32.567463, -116.910387",Zona Industrial Mesa Otay,32.567463,-116.910387,Tijuana,0,,,,,,,,,,,2024-09-30 00:13:50,283.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-10-03 02:04:51,"26.099083, -98.233227",Garita Hidalgo bridge vicinity,26.099083,-98.233227,Reynosa,2,,,,,,,,,,,2024-10-03 02:04:51,62.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-10-14 22:27:50,"31.323572, -109.540962",Douglas-Agua Prieta Port of Entry,31.323572,-109.540962,Agua Prieta,22,,,,,,,,,,,2024-10-14 22:27:50,219.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-10-18 16:24:47,"26.099652, -98.233246",Garita Hidalgo bridge vicinity,26.099652,-98.233246,Reynosa,16,,,,,,,,,,,2024-10-18 16:24:47,280.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-10-28 01:50:08,"32.504810, -116.991636",Truck stop Blvd. Insurgentes km 3,32.50481,-116.991636,Tijuana,1,,,,,,,,,,,2024-10-28 01:50:08,169.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-10-30 11:25:17,"32.505896, -116.992376",Truck stop Blvd. Insurgentes km 3,32.505896,-116.992376,Tijuana,11,,,,,,,,,,,2024-10-30 11:25:17,116.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-11-01 04:56:24,"29.061113, -110.938043",PEMEX Blvd. Solidaridad,29.061113,-110.938043,Hermosillo,4,,,,,,,,,,,2024-11-01 04:56:24,59.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-11-08 00:42:16,"32.567683, -116.924224",CALIMAX Supermercado Otay,32.567683,-116.924224,Tijuana,0,,,,,,,,,,,2024-11-08 00:42:16,177.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-11-10 03:34:26,"31.318542, -109.562540",Bodega Maquiladora AP Norte,31.318542,-109.56254,Agua Prieta,3,,,,,,,,,,,2024-11-10 03:34:26,288.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-11-10 23:29:25,"24.758554, -107.428446",Almacen refrigerado Hwy 15,24.758554,-107.428446,Culiacan,23,,,,,,,,,,,2024-11-10 23:29:25,67.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-11-11 22:27:09,"32.566459, -116.925906",CALIMAX Supermercado Otay,32.566459,-116.925906,Tijuana,22,DRN-A5DD06AB,DJI Mavic 3 Pro,15.0,28.1,868.0,4982.0,299.0,292.0,1903.0,OP-THEO-262,2024-11-11 22:27:09,192.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-11-12 00:52:30,"26.100624, -98.230453",Garita Hidalgo bridge vicinity,26.100624,-98.230453,Reynosa,0,DRN-B8790365,DJI Mavic 3 Pro,10.2,76.0,433.0,3448.0,335.0,449.0,381.0,OP-THEO-214,2024-11-12 00:52:30,108.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-11-21 04:48:55,"32.558095, -116.921519",Almacen Industrial Otay Norte,32.558095,-116.921519,Tijuana,4,,,,,,,,,,,2024-11-21 04:48:55,275.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-12-11 03:11:05,"26.033517, -98.309878",Anzalduas Bridge approach Nte.,26.033517,-98.309878,Reynosa,3,DRN-F4C7ABA2,DJI Air 3,13.8,42.7,433.0,2021.0,119.0,925.0,467.0,OP-THEO-464,2024-12-11 03:11:05,80.0,0.0
Theodore Pemberton Hawkes,+52 9111675070,2024-12-13 01:24:28,"32.514401, -117.014866",PEMEX Gasolinera Blvd. Las Palmas,32.514401,-117.014866,Tijuana,1,,,,,,,,,,,2024-12-13 01:24:28,112.0,0.0
